pos_id,position,company,city,state,zip,lat,lng
207839,Engineering Manager- Economic Research,Zillow Group,Seattle,WA,98101,47.610902,-122.336422
207840,"Technical Program Manager, Ads Ranking",Facebook,Seattle,WA,98109,47.631863,-122.344267
207841,Sr. Product Designer,ChefSteps,Seattle,WA,98052,47.68099,-122.120531
207842,Sr. Machine Learning Software Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207843,Finance Manager - Supply Chain Optimization Technologies,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207844,Engineering Manager,The Climate Corporation,Seattle,WA,98103,47.678255,-122.338152
207845,Product Management Senior Manager,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207846,"Software Development Engineer, AWS Lex",Lab126,Seattle,WA,98026,47.840735,-122.33266
207847,"Research Associate/Senior Research Associate, Process Development",Juno Therapeutics,Seattle,WA,98026,47.840735,-122.33266
207848,Sr. Software Development Engineer | Kindle Machine Learning,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207849,Sr Business Development Manager - Machine Learning Discovery,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207850,"Senior Financial Analyst, Supply Chain Optimization Technologies",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207851,"Sr. Director, Consumer Analytics",Groupon,Seattle,WA,98109,47.631863,-122.344267
207852,Senior Manager for Automated Profitability Management,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207853,Sr. Engineer D&S,LivePerson - Global Product & Technology,Seattle,WA,98026,47.840735,-122.33266
207854,Product Manager - Pivotal Labs,Pivotal Software,Seattle,WA,98104,47.601884,-122.329459
207855,"Sr. Software Development Engineer- Big Data, Zillow Offers Team",Zillow Group,Seattle,WA,98101,47.610902,-122.336422
207856,Sr. Business Intelligence Engineer - Inventory Planning,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207857,Senior Manager - Strategy Development,BOEING,Seattle,WA,98052,47.68099,-122.120531
207858,"Digital Website Solutions Mgr - Seattle, WA",CDK Global,Seattle,WA,98052,47.68099,-122.120531
207859,"Software Development Engineer, Home Innovation Team",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207860,"Research Technician II, Innate Immunity",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207861,Clinical Research Compliance Manager,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207862,"Frontend/UI Engineer, Amazon SageMaker, AWS Machine Learning Platform",Lab126,Seattle,WA,98026,47.840735,-122.33266
207863,"Artificial Intelligence Engineer, Senior Associate",KPMG,Seattle,WA,98026,47.840735,-122.33266
207864,"Frontend/UI Engineer, Amazon SageMaker, AWS AmazonAI Machine Learning Platform",Lab126,Seattle,WA,98026,47.840735,-122.33266
207865,Software Development Engineer Bioinformatics,Tyemill,Seattle,WA,98103,47.678255,-122.338152
207866,Senior Digital Marketing Analyst,Tableau,Seattle,WA,98103,47.678255,-122.338152
207867,Administrative Coordinator II,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207868,"Software Engineer, Web (Multiple levels)",The Climate Corporation,Seattle,WA,98103,47.678255,-122.338152
207869,"Software Development Manager, Alexa AI",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207870,"Manager, Analytical Development",Nohla Therapeutics,Seattle,WA,98104,47.601884,-122.329459
207871,Cloud Infrastructure Engineer,LabKey,Seattle,WA,98026,47.840735,-122.33266
207872,Full Stack Software Development Engineer,"New Era Group, Inc",Seattle,WA,98104,47.601884,-122.329459
207873,"Software Development Engineer, Measurement Automation",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207874,"Director, Ad Tech",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207875,Software Development Engineer - EC2 Networking,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207876,DIRECTOR OF FINANCE AND ADMINISTRATION,University of Washington,Seattle,WA,98195,47.649339,-122.310294
207877,HUMAN RESOURCES DEPARTMENT MANAGER / ADMINISTRATOR,University of Washington,Seattle,WA,98195,47.649339,-122.310294
207878,Canada and Mexico Marketplace Senior Product Manager,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207879,SOM DIRECTOR - CLINICAL DEPARTMENT,University of Washington,Seattle,WA,98195,47.649339,-122.310294
207880,"Software Development Engineer, AWS Lex",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207881,Principal Product Manager-Tech,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207882,"Software Development Engineer in Test, Backend (Geospatial)",The Climate Corporation,Seattle,WA,98103,47.678255,-122.338152
207883,Software Development Engineer-AWS-DynamoDB,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207884,"Software Development Engineer, Zestimate",Zillow Group,Seattle,WA,98101,47.610902,-122.336422
207885,"Senior Software Development Engineer, Big Data",Zillow Group,Seattle,WA,98101,47.610902,-122.336422
207886,Senior Product Manager - Data & ML Platform,zulily,Seattle,WA,98121,47.615192,-122.350581
207887,Post-Doctoral Research Fellow/Staff Scientist,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207888,Finance Application Support Engineer IV,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207889,Principal Statistical Programmer,"Seattle Genetics, Inc.",Seattle,WA,98103,47.678255,-122.338152
207890,Lead UX Researcher,DocuSign,Seattle,WA,98052,47.68099,-122.120531
207891,Senior Software Development Engineer,Enlearn,Seattle,WA,98109,47.631863,-122.344267
207892,Sr. Machine Learning Engineer,Zillow,Seattle,WA,98101,47.610902,-122.336422
207893,Sr Supply Chain Manager,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207894,"Manager, Software Development- Alexa AI- Seattle",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207895,"Director, Financial Management Information Systems",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207896,"Sr. SDE - Prime Video - Classification Team (Seattle, WA)",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207897,"Senior Software Development Engineer - Personalization, Recommendations, Machine Learning, Data Science",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207898,CAD Drafter – Civil/Environmental,"Hart Crowser, Inc.",Seattle,WA,98109,47.631863,-122.344267
207899,Software Development Engineer in Test,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207900,"Sr Program Manager, Workflow",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207901,Software Development Engineer - Advertising Platform,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207902,Program Manager 4-ProdDev,Oracle,Seattle,WA,98104,47.601884,-122.329459
207903,Sr. Technical Program Manager - Amazon Customer Service Central,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207904,Chief Information Security Officer,The Climate Corporation,Seattle,WA,98103,47.678255,-122.338152
207905,Software Developer Engineer,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207906,Senior Financial Analyst - Performance Advertising,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207907,"Research Technician II-III, Stress Response Signaling",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207908,Clinical Research Coordinator III,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207909,"Sr. Manager, Business Intelligence",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207910,Software Development Engineer,Lab126,Seattle,WA,98026,47.840735,-122.33266
207911,"Manager, Statistical Programming",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207912,Northwest Medical Science Liaison,Syneos Health Commercial Solutions,Seattle,WA,98103,47.678255,-122.338152
207913,Back End Software Engineer,Stem Inc,Seattle,WA,98103,47.678255,-122.338152
207914,Software Dev Engineer II - Full Stack,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207915,Senior Research Analyst,Russell Investments,Seattle,WA,98103,47.678255,-122.338152
207916,Senior Research Engineer,Affinity Talent Group,Seattle,WA,98052,47.68099,-122.120531
207917,"Director, Downstream Process Development",AGC Biologics,Seattle,WA,98052,47.68099,-122.120531
207918,Senior Machine Learning Engineer,Remitly,Seattle,WA,98103,47.678255,-122.338152
207919,"Product Manager, International",Rover,Seattle,WA,98103,47.678255,-122.338152
207920,Software Development Manager - Alexa Machine Learning Platform,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207921,"Cellular Production Associate I-III, Cell Therapy",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207922,Software Development Engineer II - Extensions | Twitch,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207923,"Sr. Associate Scientist, Immune Oncology",Celgene Corporation,Seattle,WA,98052,47.68099,-122.120531
207924,"Software Development Manager, Machine Learning",Lab126,Seattle,WA,98026,47.840735,-122.33266
207925,"Group Technical Program Manager, Data Warehouse",Facebook,Seattle,WA,98109,47.631863,-122.344267
207926,"Senior Manager, Big Data Technologies",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207927,Senior Product Manager - Forecasting,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207928,"Research Technician II, Graft Versus Host Disease",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207929,CLIA LABORATORY SUPERVISOR,University of Washington,Seattle,WA,98195,47.649339,-122.310294
207930,"Manager, Software Development - Proactive Alexa",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207931,"Software Development Manager, Alexa",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207932,IT Enterprise Architect IV,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207933,"Engineering Lead, Trust & Safety",Grab Taxi,Seattle,WA,98109,47.631863,-122.344267
207934,Technical Product Manager I,Expedia,Seattle,WA,98109,47.631863,-122.344267
207935,Senior Economist - Self-Service Performance Advertising,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207936,"Machine Learning Engineer, Manager",KPMG,Seattle,WA,98026,47.840735,-122.33266
207937,"Manager, Software Engineering - Machine Learning",Facebook,Seattle,WA,98109,47.631863,-122.344267
207938,"Research Associate II/III, Transgenic Colony Management (TCM), Research Operations",Allen Institute,Seattle,WA,98052,47.68099,-122.120531
207939,"Sr Manager, PM",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207940,"Frontend/UI Engineer, Amazon SageMaker, AWS Machine Learning Platform",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207941,Software Development Manager (Machine Learning) - Prime Video Relevance:,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207942,Software Development Engineer II,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207943,Senior Research Scientist in Computer Vision - AWS Global Infrastructure,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207944,HPC Systems Engineer II,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207945,"Associate Director, Late-Stage Process Development",Juno Therapeutics,Seattle,WA,98026,47.840735,-122.33266
207946,DevOps Engineer,King.com,Seattle,WA,98026,47.840735,-122.33266
207947,Software Development Engineer,Enlearn,Seattle,WA,98109,47.631863,-122.344267
207948,Senior Data Platform Software Engineer,Textio,Seattle,WA,98103,47.678255,-122.338152
207949,Software Engineering Manager - Account Take Over,Sift Science,Seattle,WA,98103,47.678255,-122.338152
207950,BIM Specialist Architecture 2,HDR,Seattle,WA,98109,47.631863,-122.344267
207951,Product UX Designer,Seattle Children’s,Seattle,WA,98103,47.678255,-122.338152
207952,Software Development Manager - Optimal Sourcing,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207953,"Senior Machine Learning Engineer, AI Personalization",Zillow Group,Seattle,WA,98101,47.610902,-122.336422
207954,AWS Sales Planning & Analytics Lead,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207955,Senior Customer Engagement Marketing Analyst,Tableau,Seattle,WA,98103,47.678255,-122.338152
207956,Senior Marketing Analyst,Tableau,Seattle,WA,98103,47.678255,-122.338152
207957,Zillow Offers - Software Development Engineer,Zillow Group,Seattle,WA,98101,47.610902,-122.336422
207958,Software Engineer (Production & Deployment),Algorithmia,Seattle,WA,98052,47.68099,-122.120531
207959,Software Engineer - Machine Learning Services,zulily,Seattle,WA,98121,47.615192,-122.350581
207960,Principal Machine Learning Engineer,LivePerson - Global Product & Technology,Seattle,WA,98026,47.840735,-122.33266
207961,"Director, Global Pricing",Remitly,Seattle,WA,98103,47.678255,-122.338152
207962,Finance Manager - World Wide Performance Advertising,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207963,Principal Data Labs Solution Architect,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207964,Teradata Database Administrator Engineer,Nordstrom,Seattle,WA,98104,47.601884,-122.329459
207965,"Sr Manager, Alexa Comms Fraud and Abuse",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207966,Assistant Teaching Professor - Analytics - Seattle Campus,Northeastern University,Seattle,WA,98104,47.601884,-122.329459
207967,"Sr. Data Engineer, International Consumer FP&A",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207968,Research Technician II,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207969,Principal Scientist: Viral Vector Process Development,Juno Therapeutics,Seattle,WA,98026,47.840735,-122.33266
207970,Senior Quantitative Research Analyst,Russell Investments,Seattle,WA,98103,47.678255,-122.338152
207971,"Product Manager, Pricing",Remitly,Seattle,WA,98103,47.678255,-122.338152
207972,SENIOR VALUE BASED ANALYST,University of Washington,Seattle,WA,98195,47.649339,-122.310294
207973,User Experience Designer,CDK Global,Seattle,WA,98052,47.68099,-122.120531
207974,"Software Development Engineer, Computer Vision",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207975,"Software Engineer, Backend (Multiple levels)",The Climate Corporation,Seattle,WA,98103,47.678255,-122.338152
207976,"Sr. Risk Manager, Product Quality",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207977,Instructional Designer 2,Redfin,Seattle,WA,98103,47.678255,-122.338152
207978,"Backend Engineer, GrabExpress",Grab Taxi,Seattle,WA,98109,47.631863,-122.344267
207979,"Senior Manager, Data Science",Porch,Seattle,WA,98104,47.601884,-122.329459
207980,"Sr. Associate Scientist/Associate Scientist, Recombinant Protein Production - Protein Sciences",Juno Therapeutics,Seattle,WA,98026,47.840735,-122.33266
207981,RESEARCH IT ANALYST/DEVELOPER,University of Washington,Seattle,WA,98195,47.649339,-122.310294
207982,Sr. Market Research Analyst,Blueocean Market Intelligence,Seattle,WA,98052,47.68099,-122.120531
207983,PROGRAM OPERATIONS MANAGER,University of Washington,Seattle,WA,98195,47.649339,-122.310294
207984,Software Engineer,Drift,Seattle,WA,98052,47.68099,-122.120531
207985,Software Development Engineer - Machine Learning Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207986,Software Engineer - Machine Learning Platform,Apple,Seattle,WA,98052,47.68099,-122.120531
207987,Principal TPM,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207988,"Manager, Machine Learning, Ad Measurement",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207989,Business Intelligence Consultant - Web Analytics,CDK Global,Seattle,WA,98052,47.68099,-122.120531
207990,Software Dev Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207991,"Software Development Manager, Machine Learning",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207992,Entry-Level Geotechnical / Environmental Engineer,Wood,Seattle,WA,98101,47.610902,-122.336422
207993,"Manager, Software Development",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207994,Marketing / User Experience Research Analyst,Axon,Seattle,WA,98052,47.68099,-122.120531
207995,Customer Success Manager,TINYpulse,Seattle,WA,98103,47.678255,-122.338152
207996,Quality Assurance Engineer,Mobiquity,Seattle,WA,98104,47.601884,-122.329459
207997,"Senior Manager, Data Analytics",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
207998,Software Development Manager - Automated Insights,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
207999,"Sr. Director, Paul G. Allen Frontiers Group",Allen Frontiers Group,Seattle,WA,98052,47.68099,-122.120531
208000,COST ACCOUNTING ANALYST,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208001,Web Development Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208002,Administrative Assistant I,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208003,Software Development Engineer - Search,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208004,"Scientist II, Immune Oncology-Translational Development",Celgene Corporation,Seattle,WA,98052,47.68099,-122.120531
208005,"Bioinformatics Programmer, Immune Response",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208006,Software Development Engineer - Extensions,Twitch,Seattle,WA,98103,47.678255,-122.338152
208007,"Software Engineer, Service Discovery (Service & Data Platform)",Grab Taxi,Seattle,WA,98109,47.631863,-122.344267
208008,Director of Engineering,LivePerson - Global Product & Technology,Seattle,WA,98026,47.840735,-122.33266
208009,Sr. Product Manager,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208010,Client Relationship Director,J.D. Power,Seattle,WA,98026,47.840735,-122.33266
208011,Clinical Coding Specialist,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208012,Research Administrator I/II,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208013,Administrative Manager,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208014,"MP&P Engineer, Mid-Career",BOEING,Seattle,WA,98052,47.68099,-122.120531
208015,REVENUE INTEGRITY ANALYST - PROG OPS SPECIALIST,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208016,Sr. Business Intelligence Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208017,Lead Machine Learning Engineer,DISNEY,Seattle,WA,98052,47.68099,-122.120531
208018,Postdoctoral Scientist-Immunology,Infectious Disease Research Institute,Seattle,WA,98026,47.840735,-122.33266
208019,"Associate Director, Oncology Trial Safety Scientist",Juno Therapeutics,Seattle,WA,98026,47.840735,-122.33266
208020,Distinguished Software Engineer - Machine Learning,Sift Science,Seattle,WA,98103,47.678255,-122.338152
208021,ERP Programmer III,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208022,RESEARCH CONSULTANT,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208023,Software Development Manager,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208024,Sr. SDE - Amazon Video: Machine Learning and Distributed Systems,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208025,Research Engineer - Alexa Shopping,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208026,"Product Manager, Zillow Offers",Zillow Group,Seattle,WA,98101,47.610902,-122.336422
208027,"Software Development Engineer, Alexa AI",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208028,Machine Learning Manager,Remitly,Seattle,WA,98103,47.678255,-122.338152
208029,"VP, Process Development",AGC Biologics,Seattle,WA,98052,47.68099,-122.120531
208030,Machine Learning Engineer 2,zulily,Seattle,WA,98121,47.615192,-122.350581
208031,RESEARCHERS FOR THE AIR POLLUTION HEALTH EFFECTS GROUP,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208032,User Experience Researcher,Uber,Seattle,WA,98195,47.649339,-122.310294
208033,Reports Programmer,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208034,Scientist/Research Associate -- Molecular Engineering,Stratos Genomics,Seattle,WA,98103,47.678255,-122.338152
208035,Technical Recruiter,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208036,Principal Computer Vision Research Scientist,Coupang,Seattle,WA,98052,47.68099,-122.120531
208037,CHIEF TECHNOLOGY OFFICER,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208038,Senior Survey Methodologist,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208039,Senior BIE,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208040,RESEARCH SCIENTIST/ENGINEER-SENIOR,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208041,Research Associate II,Dendreon Corporation,Seattle,WA,98052,47.68099,-122.120531
208042,Research Technician,Howard Hughes Medical Institute,Seattle,WA,98109,47.631863,-122.344267
208043,"Senior Research Associate I - Inflammation, Seattle",Gilead Sciences,Seattle,WA,98109,47.631863,-122.344267
208044,Software Engineer - Machine Learning,Convoy,Seattle,WA,98052,47.68099,-122.120531
208045,Software Development Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208046,"Group Technical Program Manager, Realtime Data",Facebook,Seattle,WA,98109,47.631863,-122.344267
208047,Hardware Development Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208048,"Director Software Development, Deep Learning",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208049,Software Engineer,Cray,Seattle,WA,98052,47.68099,-122.120531
208050,Protein Biochemist 1 / 2,Omeros Corporation,Seattle,WA,98104,47.601884,-122.329459
208051,Bus Dev and Analytics Manager,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208052,Research Associate/Associate Scientist,NuWest Healthcare,Seattle,WA,98104,47.601884,-122.329459
208053,"Head of Product, Carrier Growth",Convoy,Seattle,WA,98052,47.68099,-122.120531
208054,"Director, Incubation & AI",Marchex,Seattle,WA,98104,47.601884,-122.329459
208055,"Machine Learning Engineer, Platform Architecture",Apple,Seattle,WA,98052,47.68099,-122.120531
208056,Postdoctoral Scientist - Stuart Lab,Center for Infectious Disease Research,Seattle,WA,98052,47.68099,-122.120531
208057,Product Manager,Logic20/20,Seattle,WA,98026,47.840735,-122.33266
208058,"Research Associate IV, Diagnostics Development",Nanostring Technologies,Seattle,WA,98104,47.601884,-122.329459
208059,Research Engineer,Axon,Seattle,WA,98052,47.68099,-122.120531
208060,"Software Development Engineer, Personalization",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208061,Data Science Senior Manager,Zillow,Seattle,WA,98101,47.610902,-122.336422
208062,Account Executive,Mobiquity,Seattle,WA,98104,47.601884,-122.329459
208063,Database Administrator III,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208064,Senior Application Data Engineer,Porch,Seattle,WA,98104,47.601884,-122.329459
208065,"Research Software Engineer, Alexa AI",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208066,"SDE - Engineer, ML Services",LivePerson - Global Product & Technology,Seattle,WA,98026,47.840735,-122.33266
208067,Software Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208068,Continuous Improvement Lead (Seattle),CDK Global,Seattle,WA,98052,47.68099,-122.120531
208069,"Software Engineer, Machine Learning (Hotwire - Seattle)",Hotwire,Seattle,WA,98109,47.631863,-122.344267
208070,Sr. Business Analyst,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208071,"Frontend/UI Engineer, Amazon SageMaker, AWS AmazonAI Machine Learning Platform",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208072,Research Scientist - Radiation Oncology Research,"Swedish Medical Center - Seattle, WA",Seattle,WA,98103,47.678255,-122.338152
208073,"Senior Modeling Scientist, Audience Platform",Quantcast,Seattle,WA,98103,47.678255,-122.338152
208074,Member of Technical Staff: Machine Learning,ThoughtSpot,Seattle,WA,98103,47.678255,-122.338152
208075,SDE AWS SageMaker Algorithms; Machine Learning; AI,Lab126,Seattle,WA,98026,47.840735,-122.33266
208076,UNIX Systems Administrator,DF/Net Research,Seattle,WA,98052,47.68099,-122.120531
208077,"POPULATION COORDINATOR, PATIENT OUTREACH/CARE MGMT",University of Washington,Seattle,WA,98195,47.649339,-122.310294
208078,Lead Data Engineer,Leafly Holdings,Seattle,WA,98026,47.840735,-122.33266
208079,RESEARCH COORDINATOR,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208080,SOURCING SPECIALIST - MRO,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208081,Project Coordinator I,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208082,Market Research Analyst,Penn Schoen Berland,Seattle,WA,98104,47.601884,-122.329459
208083,Software Engineer - Data Flow,Facebook,Seattle,WA,98109,47.631863,-122.344267
208084,Head of Worldwide Machine Learning Business Development,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208085,Sr. Operations Research Scientist – Demand Forecasting,Nordstrom,Seattle,WA,98104,47.601884,-122.329459
208086,RESEARCH SCIENTIST/ENGINEER 1 (TEMPORARY),University of Washington,Seattle,WA,98195,47.649339,-122.310294
208087,Internal Auditor,BOEING,Seattle,WA,98052,47.68099,-122.120531
208088,"Sr. Applied Scientist, Analytics, Insights and Measurements",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208089,Biostatistician I,Nanostring Technologies,Seattle,WA,98104,47.601884,-122.329459
208090,Obliteride Gift Handling Specialist,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208091,Technical Sourcer - SCOT,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208092,Data Platform Software Engineer,Textio,Seattle,WA,98103,47.678255,-122.338152
208093,Machine Learning Engineer,Logic20/20,Seattle,WA,98026,47.840735,-122.33266
208094,Research Scientist -- Computer Vision & Machine Learning,Infox Consulting,Seattle,WA,98026,47.840735,-122.33266
208095,"Staff Scientist, Integrative Oncology",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208096,Senior Machine Learning Scientist - Amazon Advertising,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208097,Senior Data and Analytics Engineer,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208098,"Principal Scientist / Associate Director, Toxicology",Omeros Corporation,Seattle,WA,98104,47.601884,-122.329459
208099,Machine Learning Engineer,Dropbox,Seattle,WA,98052,47.68099,-122.120531
208100,Learning Program Strategist,CDK Global,Seattle,WA,98052,47.68099,-122.120531
208101,Senior Applied Scientist- Amazon AI,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208102,"Staff Scientist, Bioinformatics",Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208103,"Research Software Engineer, Daydream",Google,Seattle,WA,98109,47.631863,-122.344267
208104,"Sr. Scientist I / II, Medicinal Chemistry",Omeros Corporation,Seattle,WA,98104,47.601884,-122.329459
208105,Community Manager,Microsoft,Seattle,WA,98104,47.601884,-122.329459
208106,BI Engineer - Alexa Engagement,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208107,FINANCIAL ACCESS SPECIALIST 2,University of Washington,Seattle,WA,98195,47.649339,-122.310294
208108,Front-End Software Engineer (Data Science Team),Outreach,Seattle,WA,98104,47.601884,-122.329459
208109,"Senior Data Engineer, Core AI",Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208110,Analytics Leader - AWS Operations,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208111,Software Engineer - Machine Learning,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208112,Partner Development Manager - Artificial Intelligence & Machine Learning,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208113,Morphometry and Image Analyst,Fred Hutchinson Cancer Research Center,Seattle,WA,98109,47.631863,-122.344267
208114,"Senior Associate, Data Scientist/Statistics -- Financial Services",KPMG,Seattle,WA,98026,47.840735,-122.33266
208115,Senior Data Science Manager,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208116,Business Intelligence Analyst III,CDK Global,Seattle,WA,98052,47.68099,-122.120531
208117,Software Development Engineer Alexa Machine Learning,Amazon.com,Seattle,WA,98052,47.68099,-122.120531
208118,Head of Artificial Intelligence,Zillow Group,Seattle,WA,98101,47.610902,-122.336422
